drugbank_id	chebi_id	MeSH
DB03328	36933	
DB03329	45223	
DB03344	11369	
DB03344	16322	
DB03344	16507	
DB03344	18345	
DB03344	48405	
DB03344	57257	
DB03344	57733	
DB03344	57798	
DB03344	58747	
DB03345	41218	
DB03346	35434	
DB03347	45927	
DB03350	29337	
DB03354	44722	
DB03357	17656	
DB03357	17756	
DB03357	25147	
DB03357	32382	
DB03357	32800	
DB03357	35825	
DB03359	44394	
DB03360	21560	
DB03360	44272	
DB03362	43997	
DB03368	43179	
DB03369	50475	
DB03374	15768	
DB03374	57506	
DB03380	21412	
DB03381	17600	
DB03389	17535	
DB03389	27476	
DB03389	28161	
DB03389	28518	
DB03389	28543	
DB03389	40886	
DB03389	43934	
DB03389	46987	
DB03389	46994	
DB03389	46995	
DB03389	46996	
DB03389	47006	
DB03389	47008	
DB03389	47010	
DB03389	47011	
DB03389	47012	
DB03389	53455	
DB03389	59275	
DB03389	62321	
DB03389	82838	
DB03397	16264	
DB03397	16287	
DB03397	16650	
DB03397	57705	
DB03397	57715	
DB03397	57847	
DB03397	67138	
DB03397	67168	
DB03397	68623	
DB03397	68678	
DB03401	16595	
DB03401	18228	
DB03401	203600	
DB03401	58414	
DB03401	62918	
DB03402	73125	
DB03402	73131	
DB03403	17361	
DB03403	60377	
DB03407	16318	
DB03407	57730	
DB03408	17515	
DB03408	58173	
DB03413	28850	
DB03413	60471	
DB03415	41611	
DB03416	18338	
DB03416	37574	
DB03416	37575	
DB03416	9533	
DB03419	17568	
DB03423	77028	
DB03425	20440	
DB03429	62861	
DB03430	16660	
DB03430	18115	
DB03432	16320	
DB03432	18188	
DB03432	27389	
DB03432	33094	
DB03432	49096	
DB03432	49097	
DB03432	57731	
DB03432	58655	
DB03434	39075	
DB03434	39076	
DB03434	44115	
DB03435	17659	
DB03435	58223	
DB03436	64492	
DB03436	84043	
DB03438	72825	
DB03438	75158	
DB03438	75376	
DB03448	46322	
DB03454	18404	
DB03460	35288	
DB03460	35305	
DB03461	18009	
DB03461	44409	
DB03461	58349	
DB03461	77018	
DB03461	77174	
DB03462	17821	
DB03463	27417	
DB03465	17835	
DB03465	24344	
DB03465	58289	
DB03467	17846	
DB03467	50201	
DB03467	50202	
DB03467	58292	
DB03470	17842	
DB03470	58290	
DB03473	17592	
DB03473	58200	
DB03474	45457	
DB03475	45265	
DB03478	76279	
DB03478	83767	
DB03481	16568	
DB03481	57818	
DB03484	16929	
DB03484	52330	
DB03484	57952	
DB03485	2179	
DB03485	2181	
DB03485	27442	
DB03485	27586	
DB03485	27907	
DB03485	42548	
DB03485	42564	
DB03485	42589	
DB03485	42606	
DB03485	62346	
DB03485	63151	
DB03485	63152	
DB03489	17028	
DB03489	17032	
DB03489	57989	
DB03489	57990	
DB03489	75545	
DB03489	75840	
DB03491	28862	
DB03491	58595	
DB03492	30351	
DB03492	30366	
DB03492	30792	
DB03492	35658	
DB03492	35659	
DB03492	49812	
DB03493	20794	
DB03499	15588	
DB03499	15589	
DB03499	15595	
DB03499	30796	
DB03499	30797	
DB03499	6650	
DB03500	42394	
DB03500	79007	
DB03501	18066	
DB03501	18307	
DB03501	35451	
DB03501	46229	
DB03501	58367	
DB03501	58439	
DB03501	58885	
DB03501	66914	
DB03501	67119	
DB03511	16224	
DB03511	28860	
DB03511	33885	
DB03511	4153	
DB03511	42717	
DB03511	43394	
DB03511	43832	
DB03511	47903	
DB03511	47952	
DB03511	47954	
DB03511	58658	
DB03511	58720	
DB03511	75525	
DB03511	79047	
DB03511	79049	
DB03512	15377	
DB03512	16234	
DB03512	25805	
DB03512	29194	
DB03512	29374	
DB03512	29375	
DB03512	29412	
DB03512	33002	
DB03512	33806	
DB03512	33811	
DB03512	33813	
DB03512	33815	
DB03512	33818	
DB03512	33819	
DB03512	36932	
DB03512	36933	
DB03512	41981	
DB03514	42438	
DB03517	18071	
DB03517	47870	
DB03518	17710	
DB03518	18790	
DB03518	25350	
DB03518	25351	
DB03518	28880	
DB03518	36464	
DB03519	18314	
DB03519	19475	
DB03519	28804	
DB03519	58441	
DB03528	16335	
DB03528	45327	
DB03528	46515	
DB03533	37083	
DB03533	37085	
DB03533	42946	
DB03542	18169	
DB03542	18297	
DB03542	18384	
DB03542	37493	
DB03542	58401	
DB03542	58433	
DB03542	58469	
DB03542	62383	
DB03542	64838	
DB03542	64841	
DB03542	84141	
DB03542	84142	
DB03544	22066	
DB03548	43577	
DB03548	61568	
DB03550	18165	
DB03550	18203	
DB03550	58399	
DB03550	58408	
DB03552	44303	
DB03553	17859	
DB03553	30921	
DB03553	35907	
DB03554	43636	
DB03559	17945	
DB03560	17597	
DB03561	29005	
DB03563	41253	
DB03564	44224	
DB03564	62995	
DB03566	16610	
DB03566	57834	
DB03567	28009	
DB03567	28037	
DB03567	28497	
DB03567	40356	
DB03567	41112	
DB03567	44278	
DB03567	506227	
DB03567	63153	
DB03567	63154	
DB03568	17968	
DB03568	30772	
DB03569	41893	
DB03569	62479	
DB03569	62482	
DB03574	29034	
DB03574	64492	
DB03575	8058	D010622
DB03581	15954	
DB03581	17733	
DB03581	17942	
DB03581	48042	
DB03581	57584	
DB03581	58255	
DB03581	58328	
DB03582	27574	
DB03582	58514	
DB03585	76258	D010113
DB03585	76259	D010113
DB03587	17158	
DB03588	41967	
DB03589	17121	
DB03589	30842	
DB03589	30843	
DB03590	16026	
DB03590	16488	
DB03590	23671	
DB03590	23673	
DB03590	30308	
DB03590	47031	
DB03590	57609	
DB03590	57791	
DB03593	17825	
DB03593	58285	
DB03593	74720	
DB03600	27689	
DB03600	30813	
DB03601	28777	
DB03603	16002	
DB03603	16537	
DB03603	21040	
DB03603	21041	
DB03603	21049	
DB03603	21100	
DB03603	21101	
DB03603	21332	
DB03603	21333	
DB03603	21359	
DB03603	21397	
DB03603	21398	
DB03603	22285	
DB03603	30612	
DB03603	30852	
DB03603	35390	
DB03603	37535	
DB03603	37536	
DB03603	37546	
DB03603	37547	
DB03603	37571	
DB03603	47537	
DB03606	104872	
DB03606	40133	
DB03606	59540	
DB03608	81724	
DB03608	82614	
DB03608	82615	
DB03610	42578	
DB03611	40719	
DB03612	15452	
DB03612	15453	
DB03612	37050	
DB03612	57315	
DB03612	57316	
DB03612	78611	
DB03614	29309	
DB03615	45257	D012271
DB03615	65028	D012271
DB03618	16153	
DB03618	60152	
DB03618	60930	
DB03618	61803	
DB03618	61836	
DB03618	71553	
DB03618	76821	
DB03619	23614	D003840
DB03619	28834	D003840
DB03619	9177	D003840
DB03627	40519	
DB03633	75216	
DB03635	42465	
DB03635	61909	
DB03636	42843	
DB03640	10696	
DB03640	17576	
DB03640	17838	
DB03640	33196	
DB03640	48423	
DB03640	57251	
DB03640	58196	
DB03640	60887	
DB03640	60893	
DB03640	60894	
DB03640	60897	
DB03640	60898	
DB03640	83981	
DB03644	15793	
DB03644	36559	
DB03645	44692	
DB03646	34227	
DB03647	43541	
DB03651	46149	
DB03652	16224	
DB03652	28860	
DB03652	33885	
DB03652	4153	
DB03652	42717	
DB03652	43394	
DB03652	43832	
DB03652	47903	
DB03652	47952	
DB03652	47954	
DB03652	58658	
DB03652	58720	
DB03652	75525	
DB03652	79047	
DB03652	79049	
DB03659	43799	
DB03661	17285	
DB03661	21260	
DB03661	58090	
DB03668	41150	
DB03671	42098	
DB03671	63497	
DB03673	77819	
DB03674	29309	
DB03674	49747	
DB03675	27512	
DB03675	49258	
DB03680	16513	
DB03680	17649	
DB03680	30844	
DB03681	17883	
DB03681	17996	
DB03681	18248	
DB03681	25805	
DB03681	29194	
DB03681	33815	
DB03681	33818	
DB03681	33819	
DB03681	36932	
DB03681	36933	
DB03681	52623	
DB03681	82664	
DB03685	16695	
DB03685	57865	
DB03687	16578	
DB03687	57823	
DB03688	16510	
DB03688	33404	
DB03690	52360	
DB03690	60428	
DB03690	74669	
DB03693	47322	
DB03694	46261	
DB03696	16521	
DB03699	15380	
DB03699	57292	
DB03700	16398	
DB03700	16857	
DB03700	28718	
DB03700	32820	
DB03700	32822	
DB03700	32826	
DB03700	32827	
DB03700	32828	
DB03700	38263	
DB03700	57757	
DB03700	57926	
DB03700	58585	
DB03700	58645	
DB03703	18099	
DB03704	36204	
DB03704	39567	
DB03708	17709	
DB03708	58243	
DB03709	39066	
DB03709	39067	
DB03709	40957	
DB03715	28897	
DB03719	73284	
DB03720	18820	
DB03720	48305	
DB03720	48306	
DB03720	58739	
DB03721	17012	
DB03721	35418	
DB03721	45744	
DB03721	49026	
DB03721	58705	
DB03721	58770	
DB03722	41928	
DB03723	15774	
DB03723	17307	
DB03723	17510	
DB03723	29726	
DB03723	35452	
DB03723	57510	
DB03723	58099	
DB03723	58172	
DB03723	61119	
DB03723	68576	
DB03723	68679	
DB03723	73933	
DB03723	73950	
DB03723	74143	
DB03725	1963	
DB03725	68635	
DB03725	70836	
DB03726	45262	
DB03728	17861	
DB03728	30747	
DB03733	27789	
DB03740	28009	
DB03740	28037	
DB03740	28497	
DB03740	40356	
DB03740	41112	
DB03740	44278	
DB03740	506227	
DB03740	63153	
DB03740	63154	
DB03741	37070	
DB03741	38655	
DB03741	45525	
DB03741	48946	
DB03745	16246	
DB03745	16772	
DB03745	28455	
DB03745	370252	
DB03745	57695	
DB03745	58566	
DB03750	28484	
DB03750	48942	
DB03751	14086	
DB03751	15700	
DB03751	35248	
DB03751	35249	
DB03751	35252	
DB03751	35254	
DB03751	57275	
DB03751	57477	
DB03754	46097	
DB03754	9754	
DB03756	28125	
DB03756	77016	
DB03760	18047	
DB03760	30316	
DB03760	30318	
DB03760	45230	
DB03760	83093	
DB03765	28507	
DB03765	77766	
DB03766	17272	
DB03766	30768	
DB03770	43089	
DB03773	2179	
DB03773	2181	
DB03773	27442	
DB03773	27586	
DB03773	27907	
DB03773	42548	
DB03773	42564	
DB03773	42589	
DB03773	42606	
DB03773	62346	
DB03773	63151	
DB03773	63152	
DB03774	17232	
DB03774	58066	
DB03775	16691	
DB03775	36998	
DB03775	37000	
DB03775	42280	
DB03775	57861	
DB03776	17167	
DB03776	18041	
DB03776	18419	
DB03779	44230	
DB03779	52283	
DB03779	58700	
DB03779	58886	
DB03783	8050	D010615
DB03784	116314	
DB03785	79038	
DB03785	82985	
DB03790	21363	
DB03793	16150	D019817
DB03793	30746	D019817
DB03795	11561	
DB03795	17094	
DB03796	15756	
DB03796	7896	
DB03798	15918	
DB03798	57566	
DB03799	43978	
DB03800	17622	
DB03800	246422	
DB03801	43575	
DB03814	39005	
DB03814	39006	
DB03814	39408	
DB03814	62955	
DB03814	67099	
DB03815	45530	
DB03817	16028	
DB03817	48950	
DB03817	58761	
DB03817	64307	
DB03819	45615	
DB03822	42383	
DB03822	59759	
DB03822	59760	
DB03823	31018	
DB03823	42255	
DB03823	68330	
DB03823	71224	
DB03823	71225	
DB03823	71227	
DB03829	18116	
DB03829	58380	
DB03832	18102	
DB03832	73039	
DB03836	49916	
DB03839	17895	
DB03839	18186	
DB03839	28479	
DB03839	32760	
DB03839	32761	
DB03839	32762	
DB03839	32773	
DB03839	32774	
DB03839	32775	
DB03839	32784	
DB03839	32785	
DB03839	32786	
DB03839	58315	
DB03839	58570	
DB03840	15377	
DB03840	16234	
DB03840	29374	
DB03840	29375	
DB03840	29412	
DB03840	30366	
DB03840	33806	
DB03840	33811	
DB03840	33813	
DB03840	41981	
DB03843	16842	D005557
DB03847	41450	
DB03847	61936	
DB03847	61938	
DB03848	32404	
DB03848	38100	
DB03852	27961	C010087
DB03853	45558	
DB03853	72307	
DB03854	18127	
DB03854	58384	
DB03854	64701	
DB03856	41948	
DB03859	42896	
DB03864	45619	
DB03864	74537	
DB03866	27647	
DB03866	82629	
DB03867	44454	
DB03868	17947	
DB03868	32364	
DB03871	30351	
DB03871	30366	
DB03871	49862	
DB03882	18011	
DB03882	18329	
DB03882	27727	
DB03882	36713	
DB03882	36714	
DB03882	36715	
DB03882	40836	
DB03884	18005	
DB03884	30851	
DB03886	15373	
DB03886	41183	
DB03886	63931	
DB03886	74688	
DB03887	2285	
DB03894	63620	
DB03895	44107	
DB03895	72449	
DB03896	18036	
DB03896	39949	
DB03896	48313	
DB03896	48314	
DB03896	48315	
DB03896	48316	
DB03897	16331	
DB03897	32980	
DB03900	45895	
DB03902	16995	
DB03902	30623	
DB03902	46904	
DB03904	16199	D014508
DB03904	32285	D014508
DB03904	48376	D014508
DB03909	40532	
DB03911	17535	
DB03911	27476	
DB03911	28161	
DB03911	28518	
DB03911	28543	
DB03911	40886	
DB03911	43934	
DB03911	46987	
DB03911	46994	
DB03911	46995	
DB03911	46996	
DB03911	47006	
DB03911	47008	
DB03911	47010	
DB03911	47011	
DB03911	47012	
DB03911	53455	
DB03911	59275	
DB03911	62321	
DB03911	82838	
DB03912	16858	
DB03912	4222	
DB03912	47942	
DB03912	61723	
DB03913	16848	
DB03913	59541	
DB03915	16944	
DB03915	17844	
DB03915	40673	
DB03915	78948	
DB03918	15372	
DB03918	32120	
DB03918	52447	
DB03918	59560	
DB03918	64241	
DB03918	64491	
DB03923	31136	
DB03926	18011	
DB03926	18329	
DB03926	27727	
DB03926	36713	
DB03926	36714	
DB03926	36715	
DB03926	40836	
DB03929	16523	
DB03929	17115	
DB03929	17822	
DB03929	32836	
DB03929	32837	
DB03929	32840	
DB03929	32841	
DB03929	32845	
DB03929	32846	
DB03929	33384	
DB03929	35243	
DB03929	35247	
DB03930	41149	
DB03934	15431	
DB03934	17627	
DB03934	26355	
DB03934	28783	
DB03934	36144	
DB03934	36159	
DB03934	36161	
DB03934	50385	
DB03934	55376	
DB03934	55377	
DB03934	60344	
DB03934	60515	
DB03937	16897	
DB03937	27508	
DB03937	48153	
DB03938	18229	
DB03938	58415	
DB03940	18058	
DB03940	58363	
DB03943	17196	
DB03943	22653	
DB03943	28159	
DB03943	32650	
DB03943	32651	
DB03943	32656	
DB03943	32657	
DB03943	32660	
DB03943	32661	
DB03943	58048	
DB03943	74337	
DB03945	18132	
DB03945	295975	
DB03946	36062	
DB03946	36241	
DB03947	16880	
DB03947	17140	
DB03947	17173	
DB03947	17399	
DB03951	15784	
DB03951	18207	
DB03951	50565	
DB03951	57513	
DB03951	58826	
DB03951	62165	
DB03951	62168	
DB03951	71673	
DB03955	44369	
DB03956	16595	
DB03956	18228	
DB03956	203600	
DB03956	58414	
DB03956	62918	
DB03961	18425	
DB03961	58483	
DB03967	23872	
DB03967	45599	
DB03968	43533	
DB03974	27747	
DB03976	44052	
DB03977	17311	
DB03977	58100	
DB03983	16136	
DB03983	25805	
DB03983	29194	
DB03983	29919	
DB03983	30402	
DB03983	30488	
DB03983	33815	
DB03983	33818	
DB03983	33819	
DB03983	36932	
DB03983	36933	
DB03983	44074	
DB03983	58698	
DB03983	60102	
DB03983	60103	
DB03983	71302	
DB03983	71305	
DB03983	71306	
DB03983	71307	
DB03983	82685	
DB03983	83233	
DB03986	42495	
DB03988	6263	
DB03989	15903	
DB03989	17925	
DB03989	27667	
DB03989	28061	
DB03989	28563	
DB03989	28729	
DB03989	37619	
DB03989	37620	
DB03989	37627	
DB03989	37630	
DB03989	37631	
DB03989	37677	
DB03989	37679	
DB03989	37680	
DB03989	37686	
DB03989	37692	
DB03989	37693	
DB03989	37704	
DB03989	37706	
DB03989	37740	
DB03989	37741	
DB03989	37744	
DB03989	40656	
DB03989	4093	
DB03989	4139	
DB03989	4167	
DB03989	4191	
DB03989	4208	
DB03989	42905	
DB03989	43104	
DB03989	59552	
DB03989	63421	
DB03989	68462	
DB03989	72452	
DB03989	83029	
DB03991	28062	
DB03993	74903	
DB03993	74904	
DB03994	16000	
DB03994	57603	
DB03995	495055	
DB04005	15713	
DB04005	46398	
DB04005	57481	
DB04017	3763	
DB04022	17633	
DB04022	58215	
DB04022	77828	
DB04023	17466	
DB04023	21161	
DB04026	15742	
DB04026	15884	
DB04026	57493	
DB04026	57554	
DB04027	15816	
DB04027	16467	
DB04027	29016	
DB04027	32681	
DB04027	32682	
DB04027	32683	
DB04027	32688	
DB04027	32689	
DB04027	32690	
DB04027	32695	
DB04027	32696	
DB04027	32697	
DB04028	59988	
DB04028	59992	
DB04028	59993	
DB04028	78771	
DB04028	78772	
DB04028	78773	
DB04029	21371	
DB04031	15377	
DB04031	16234	
DB04031	29193	
DB04031	29374	
DB04031	29375	
DB04031	29412	
DB04031	33004	
DB04031	33806	
DB04031	33811	
DB04031	33813	
DB04031	41981	
DB04034	16332	
DB04034	16593	
DB04034	17363	
DB04034	17666	
DB04034	57737	
DB04034	57829	
DB04034	58121	
DB04034	58226	
DB04038	16933	
DB04045	15465	
DB04045	15466	
DB04045	16625	
DB04045	57326	
DB04045	57327	
DB04045	59916	
DB04046	17540	
DB04046	320055	
DB04046	320061	
DB04046	37656	
DB04046	37657	
DB04046	43943	
DB04046	55507	
DB04049	41487	
DB04051	40131	
DB04052	39839	
DB04053	36363	
DB04053	44951	
DB04056	16567	
DB04056	30754	
DB04059	46311	
DB04062	2179	
DB04062	2181	
DB04062	27442	
DB04062	27586	
DB04062	27907	
DB04062	42548	
DB04062	42564	
DB04062	42589	
DB04062	42606	
DB04062	62346	
DB04062	63151	
DB04062	63152	
DB04066	12876	
DB04066	17450	
DB04066	32373	
DB04066	32374	
DB04066	36090	
DB04066	58152	
DB04070	16089	
DB04072	15607	
DB04072	57429	
DB04074	11851	
DB04074	16530	
DB04075	17533	
DB04075	21549	
DB04075	44337	
DB04077	17754	D005990
DB04078	43261	
DB04079	43208	
DB04079	67095	
DB04084	31617	
DB04084	49126	
DB04084	49128	
DB04084	49130	
DB04084	49131	
DB04084	49132	
DB04084	49140	
DB04084	49141	
DB04084	49143	
DB04084	49145	
DB04084	49146	
DB04084	49148	
DB04084	49151	
DB04084	49152	
DB04084	49153	
DB04093	46202	
DB04094	41268	
DB04099	14105	
DB04099	18304	
DB04099	58437	
DB04100	17245	
DB04104	38635	
DB04115	16118	
DB04116	28053	
DB04116	28066	
DB04116	28189	
DB04116	36229	
DB04116	36230	
DB04116	36231	
DB04116	43620	
DB04116	4808	
DB04116	53445	
DB04116	59578	
DB04116	61625	
DB04116	61770	
DB04116	61827	
DB04116	62103	
DB04116	62357	
DB04116	71422	
DB04116	71552	
DB04119	22927	
DB04119	33117	
DB04119	33348	
DB04119	52743	
DB04120	17254	
DB04122	17665	
DB04122	17719	
DB04122	41076	
DB04122	4141	
DB04122	4170	
DB04122	43896	
DB04122	47944	
DB04122	48066	
DB04122	49728	
DB04122	58225	
DB04122	58247	
DB04122	58735	
DB04122	60332	
DB04122	61548	
DB04122	61567	
DB04122	61667	
DB04127	18189	
DB04127	40438	
DB04127	45425	
DB04127	52742	
DB04127	78346	
DB04129	15851	
DB04129	57543	
DB04132	27704	
DB04137	15996	
DB04137	37565	
DB04137	57600	
DB04139	43299	
DB04143	18299	
DB04143	51793	
DB04143	58866	
DB04143	60820	
DB04149	104872	
DB04149	40133	
DB04149	59540	
DB04151	50599	
DB04151	70958	
DB04153	48926	
DB04153	58758	
DB04156	17051	
DB04156	29228	
DB04160	18361	
DB04160	29888	
DB04160	33017	
DB04160	33019	
DB04160	45212	
DB04161	45422	
DB04165	74562	C004651
DB04166	16567	
DB04166	30754	
DB04167	21553	
DB04167	73685	
DB04170	340673	
DB04173	28645	D005632
DB04173	37720	D005632
DB04173	37721	D005632
DB04173	37725	D005632
DB04173	37727	D005632
DB04173	43703	D005632
DB04173	48646	D005632
DB04173	48647	D005632
DB04173	48648	D005632
DB04173	48670	D005632
DB04173	48672	D005632
DB04173	48673	D005632
DB04173	49088	D005632
DB04173	49089	D005632
DB04173	49090	D005632
DB04177	42219	
DB04178	83718	
DB04179	35260	
DB04183	17453	
DB04183	30860	
DB04183	30861	
DB04185	18314	
DB04185	19475	
DB04185	28804	
DB04185	58441	
DB04189	15427	
DB04189	57304	
DB04193	15699	
DB04193	30653	
DB04193	30654	
DB04193	57476	
DB04193	62980	
DB04194	71404	
DB04196	26376	
DB04196	27623	
DB04196	37055	
DB04196	37066	
DB04196	37078	
DB04196	40856	
DB04199	78223	
DB04199	79067	
DB04200	6698	
DB04202	29608	
DB04207	16927	
DB04207	57951	
DB04208	44235	
DB04209	31466	
DB04209	41872	
DB04212	44400	
DB04212	76608	
DB04212	77456	
DB04214	17440	
DB04214	61146	
DB04216	16243	D011794
DB04216	57694	D011794
DB04219	15377	
DB04219	16234	
DB04219	25805	
DB04219	29194	
DB04219	29374	
DB04219	29375	
DB04219	29412	
DB04219	33004	
DB04219	33806	
DB04219	33811	
DB04219	33813	
DB04219	33815	
DB04219	33818	
DB04219	33819	
DB04219	36932	
DB04219	36933	
DB04219	41981	
DB04224	16196	D019301
DB04224	27997	D019301
DB04224	30823	D019301
DB04224	30825	D019301
DB04224	36021	D019301
DB04228	29474	
DB04228	75204	
DB04231	15377	
DB04231	16234	
DB04231	29374	
DB04231	29375	
DB04231	29412	
DB04231	30366	
DB04231	33806	
DB04231	33811	
DB04231	33813	
DB04231	41981	
DB04233	41323	
DB04242	17879	
DB04242	30763	
DB04243	77120	
DB04248	27931	
DB04248	3528	
DB04248	40896	
DB04248	41753	
DB04248	59481	
DB04248	60948	
DB04248	62785	
DB04248	62795	
DB04248	63141	
DB04248	68485	
DB04252	15859	
DB04252	32814	
DB04252	64850	
DB04252	64852	
DB04256	43876	
DB04257	28716	
DB04257	32372	
DB04257	59265	
DB04257	71449	
DB04257	72004	
DB04261	13941	
DB04261	28616	
DB04263	42768	
DB04265	17012	
DB04265	35418	
DB04265	45744	
DB04265	49026	
DB04265	58705	
DB04265	58770	
DB04267	36167	
DB04267	46835	
DB04267	46837	
DB04272	16947	D019343
DB04272	30769	D019343
DB04272	35802	D019343
DB04272	35806	D019343
DB04272	35809	D019343
DB04272	35810	D019343
DB04272	76049	D019343
DB04274	34483	
DB04274	41888	
DB04274	48020	
DB04275	17697	
DB04277	15845	
DB04277	15946	
DB04277	47947	
DB04277	57579	
DB04277	61519	
DB04277	61559	
DB04279	15592	
DB04279	35114	
DB04279	35121	
DB04279	43468	
DB04282	31617	
DB04282	49126	
DB04282	49128	
DB04282	49130	
DB04282	49131	
DB04282	49132	
DB04282	49140	
DB04282	49141	
DB04282	49143	
DB04282	49145	
DB04282	49146	
DB04282	49148	
DB04282	49151	
DB04282	49152	
DB04282	49153	
DB04284	35280	
DB04284	44813	
DB04286	17535	
DB04286	27476	
DB04286	28161	
DB04286	28518	
DB04286	28543	
DB04286	40886	
DB04286	43934	
DB04286	46987	
DB04286	46994	
DB04286	46995	
DB04286	46996	
DB04286	47006	
DB04286	47008	
DB04286	47010	
DB04286	47011	
DB04286	47012	
DB04286	53455	
DB04286	59275	
DB04286	62321	
DB04286	82838	
DB04290	16436	
DB04290	49086	
DB04290	58779	
DB04291	15695	
DB04291	31755	
DB04291	50418	
DB04291	57475	
DB04293	214480	
DB04293	281056	
DB04293	47544	
DB04296	1010	
DB04296	19450	
DB04297	46024	
DB04299	18012	
DB04299	18300	
DB04299	22958	
DB04299	29806	
DB04299	30780	
DB04299	36180	
DB04299	37154	
DB04299	37155	
DB04299	37156	
DB04300	16155	
DB04300	57660	
DB04304	12931	C030691
DB04304	13115	C030691
DB04304	16154	C030691
DB04304	16534	C030691
DB04304	17360	C030691
DB04304	17767	C030691
DB04304	17796	C030691
DB04304	18391	C030691
DB04304	21336	C030691
DB04304	33076	C030691
DB04304	33198	C030691
DB04304	37425	C030691
DB04304	46644	C030691
DB04304	53071	C030691
DB04308	15695	
DB04308	31755	
DB04308	50418	
DB04308	57475	
DB04312	41883	
DB04313	16378	
DB04313	47980	
DB04313	58724	
DB04314	39624	
DB04315	17552	
DB04315	51987	
DB04315	58189	
DB04315	65180	
DB04319	2179	
DB04319	2181	
DB04319	27442	
DB04319	27586	
DB04319	27907	
DB04319	42548	
DB04319	42564	
DB04319	42589	
DB04319	42606	
DB04319	62346	
DB04319	63151	
DB04319	63152	
DB04320	49514	
DB04325	18397	
DB04325	225237	
DB04326	16108	
DB04326	57642	
DB04327	39934	
DB04327	44887	
DB04327	47764	
DB04327	47766	
DB04327	47767	
DB04327	47768	
DB04327	47769	
DB04328	145989	
DB04328	17052	
DB04329	16092	
DB04331	75382	
DB04331	75384	
DB04333	73112	
DB04334	36076	
DB04334	36077	
DB04334	68431	
DB04335	17596	D007288
DB04337	44177	
DB04338	82713	
DB04339	16163	D002233
DB04339	57662	D002233
DB04342	599928	
DB04343	16891	
DB04343	36655	
DB04345	17781	
DB04345	37323	
DB04346	44800	
DB04348	28865	
DB04348	36257	
DB04348	36276	
DB04349	16997	
DB04349	28972	
DB04349	29002	
DB04351	15708	
DB04351	16383	
DB04351	22210	
DB04351	22211	
DB04351	32805	
DB04351	32806	
DB04352	18189	
DB04352	40438	
DB04352	45425	
DB04352	52742	
DB04352	78346	
DB04355	18066	
DB04355	18307	
DB04355	35451	
DB04355	46229	
DB04355	58367	
DB04355	58439	
DB04355	58885	
DB04355	66914	
DB04355	67119	
DB04357	26376	
DB04357	27623	
DB04357	37055	
DB04357	37066	
DB04357	37078	
DB04357	40856	
DB04364	15686	
DB04364	15687	
DB04364	15688	
DB04365	2814	
DB04370	27891	
DB04370	62225	
DB04372	42027	
DB04375	15641	
DB04375	18608	
DB04376	45127	
DB04377	16831	
DB04377	17325	
DB04377	30920	
DB04380	17536	
DB04380	30837	
DB04381	41607	
DB04386	60659	
DB04386	61745	
DB04386	61747	
DB04388	17232	
DB04388	58066	
DB04395	47785	
DB04397	15377	
DB04397	16234	
DB04397	25805	
DB04397	29194	
DB04397	29374	
DB04397	29375	
DB04397	29412	
DB04397	33004	
DB04397	33806	
DB04397	33811	
DB04397	33813	
DB04397	33815	
DB04397	33818	
DB04397	33819	
DB04397	36932	
DB04397	36933	
DB04397	41981	
DB04398	16004	D019344
DB04398	16651	D019344
DB04398	24996	D019344
DB04398	42111	D019344
DB04398	422	D019344
DB04398	78320	D019344
DB04400	15375	
DB04400	43029	
DB04400	64240	
DB04400	64277	
DB04401	15710	
DB04408	29655	
DB04409	32916	
DB04409	44434	
DB04414	29356	
DB04414	49446	
DB04417	16836	
DB04417	57917	
DB04418	15919	
DB04418	57567	
DB04419	18347	
DB04419	21203	
DB04419	36405	
DB04419	42101	
DB04419	58455	
DB04422	17230	
DB04422	17588	
DB04422	58065	
DB04422	58199	
DB04422	63072	
DB04422	66952	
DB04426	44096	
DB04426	60314	
DB04428	15377	
DB04428	16234	
DB04428	29374	
DB04428	29375	
DB04428	29412	
DB04428	30402	
DB04428	33806	
DB04428	33811	
DB04428	33813	
DB04428	41981	
DB04428	44074	
DB04428	58698	
DB04428	60102	
DB04428	60103	
DB04428	71302	
DB04428	71305	
DB04428	71306	
DB04428	71307	
DB04428	82685	
DB04428	83233	
DB04429	34361	
DB04429	41965	
DB04435	9501	
DB04436	32770	
DB04436	32771	
DB04436	46534	
DB04440	18255	
DB04441	39740	
DB04444	17051	
DB04444	29228	
DB04444	30111	
DB04444	49470	
DB04445	16382	
DB04445	16793	
DB04445	43451	
DB04445	49659	
DB04447	17456	
DB04447	18320	
DB04447	25189	
DB04447	42106	
DB04447	42170	
DB04454	28340	
DB04454	28797	
DB04454	35619	
DB04454	35621	
DB04454	74359	
DB04455	17750	
DB04455	41139	
DB04456	49900	
DB04457	16192	
DB04457	41945	
DB04457	57673	
DB04457	76396	
DB04457	76398	
DB04464	16552	
DB04464	57809	
DB04465	17057	D007785
DB04465	17306	D007785
DB04465	17716	D007785
DB04465	18147	D007785
DB04465	18167	D007785
DB04465	25164	D007785
DB04465	28085	D007785
DB04465	28676	D007785
DB04465	36217	D007785
DB04465	36218	D007785
DB04465	36219	D007785
DB04465	36224	D007785
DB04465	36226	D007785
DB04465	36227	D007785
DB04465	41034	D007785
DB04465	4174	D007785
