pubmed_id	type	identifier	offset	end
4272826	Disease	DOID:2531	32678	32687
4272826	Disease	DOID:2531	32976	32985
4272826	Gene	586	33176	33179
4272826	Gene	586	33254	33257
4272826	Disease	DOID:2531	33360	33369
4272826	Disease	DOID:2531	33711	33720
4272826	Disease	DOID:2531	33832	33841
4272826	Disease	DOID:2531	33908	33917
4272826	Disease	DOID:2531	34230	34238
4272826	Disease	DOID:2531	34517	34525
4272826	Disease	DOID:2531	34646	34655
4272826	Disease	DOID:2531	34694	34716
4272826	Disease	DOID:2531	34718	34726
4272826	Disease	DOID:2531	35009	35018
4272826	Disease	DOID:2531	35434	35451
4272826	Disease	DOID:2531	36157	36166
4272826	Disease	DOID:2531	36210	36219
4272826	Disease	DOID:2531	36346	36359
4272826	Disease	DOID:2531	37751	37759
4272826	Disease	DOID:2531	38023	38031
4272826	Disease	DOID:2531	38107	38115
4272826	Disease	DOID:2531	38528	38600
4272826	Gene	4072	39126	39130
4272826	Gene	9762	39357	39361
4272826	Compound	DB03106	39908	39916
4272826	Gene	3014	40021	40025
4272826	Gene	1549	40140	40145
4272827	Compound	DB00898	874	881
4272827	Disease	DOID:1595	1015	1025
4272827	Disease	DOID:1595	1279	1289
4272827	Compound	DB00898	1522	1529
4272827	Disease	DOID:1595	1787	1797
4272827	Disease	DOID:6364	3254	3262
4272827	Disease	DOID:1595	3267	3277
4272827	Disease	DOID:1595	3279	3289
4272827	Disease	DOID:1595	3426	3436
4272827	Disease	DOID:1595	3549	3569
4272827	Disease	DOID:1595	4550	4560
4272827	Disease	DOID:1595	4617	4638
4272827	Disease	DOID:1595	4943	4953
4272827	Compound	DB00898	5827	5834
4272827	Disease	DOID:1595	6316	6326
4272827	Compound	DB00898	7703	7710
4272827	Compound	DB00898	8142	8149
4272827	Compound	DB00898	8244	8251
4272827	Compound	DB00898	8298	8305
4272827	Disease	DOID:10763	8424	8436
4272827	Disease	DOID:2841	8451	8457
4272827	Disease	DOID:1595	10278	10288
4272827	Disease	DOID:1595	10366	10376
4272827	Gene	55534	10416	10419
4272827	Compound	DB00898	10636	10643
4272827	Compound	DB00898	12361	12368
4272827	Disease	DOID:1595	12577	12587
4272827	Disease	DOID:9970	12653	12660
4272827	Disease	DOID:1595	13139	13149
4272827	Disease	DOID:10763	13699	13711
4272827	Disease	DOID:2841	13713	13719
4272827	Disease	DOID:1595	14728	14738
4272827	Disease	DOID:1595	14828	14838
4272827	Gene	55534	14878	14881
4272827	Compound	DB00898	15098	15105
4272827	Disease	DOID:1595	15378	15388
4272827	Disease	DOID:1595	15756	15766
4272827	Disease	DOID:1595	15975	15985
4272827	Disease	DOID:1595	16091	16101
4272827	Disease	DOID:1595	16412	16422
4272827	Disease	DOID:1595	16743	16753
4272827	Disease	DOID:1595	17544	17554
4272827	Disease	DOID:1595	18922	18932
4272827	Disease	DOID:1595	19368	19378
4272827	Disease	DOID:1595	20245	20255
4272827	Disease	DOID:1595	21586	21596
4272827	Disease	DOID:1595	22320	22330
4272827	Disease	DOID:1595	22554	22564
4272827	Disease	DOID:1595	24037	24047
4272827	Disease	DOID:1595	24113	24123
4272827	Disease	DOID:1595	24194	24204
4272827	Disease	DOID:1595	24719	24739
4272827	Disease	DOID:9970	25028	25035
4272827	Compound	DB00741	25323	25331
4272827	Disease	DOID:1595	25535	25545
4272827	Disease	DOID:1595	26374	26384
4272827	Disease	DOID:1595	26961	26980
4272828	Disease	DOID:9970	3372	3379
4272828	Disease	DOID:3393	3881	3902
4272828	Compound	DB00396	3935	3947
4272828	Disease	DOID:2531	4069	4084
4272828	Disease	DOID:14330	4096	4105
4272828	Disease	DOID:2355	4121	4145
4272828	Disease	DOID:3083	9516	9553
4272828	Disease	DOID:3393	10312	10333
4272828	Compound	DB01225	12312	12322
4272828	Compound	DB01225	12451	12461
4272829	Disease	DOID:11476	1376	1388
4272829	Disease	DOID:11476	1447	1482
4272829	Disease	DOID:9970	1869	1876
4272829	Disease	DOID:9970	2454	2459
4272829	Disease	DOID:9970	4195	4200
4272829	Disease	DOID:11476	4499	4511
4272829	Disease	DOID:11476	4571	4583
4272829	Disease	DOID:9970	5895	5900
4272829	Disease	DOID:9970	5950	5955
4272829	Disease	DOID:11476	7723	7735
4272829	Gene	173	7993	8000
4272829	Disease	DOID:9970	8166	8173
4272829	Disease	DOID:9970	8705	8710
4272829	Disease	DOID:9970	8957	8962
4272829	Disease	DOID:11476	9705	9717
4272829	Disease	DOID:11476	9814	9826
4272829	Disease	DOID:11476	10671	10695
4272829	Disease	DOID:9970	11207	11214
4272829	Disease	DOID:9970	11236	11243
4272829	Disease	DOID:11476	11259	11271
4272829	Disease	DOID:9970	11386	11393
4272829	Disease	DOID:9970	11443	11450
4272829	Disease	DOID:9970	11701	11708
4272829	Disease	DOID:9970	11819	11826
4272830	Disease	DOID:1826	4209	4219
4272830	Disease	DOID:1826	4258	4269
4272830	Disease	DOID:1826	5706	5714
4272830	Compound	DB01212	5902	5913
4272830	Compound	DB00479	6099	6107
4272830	Compound	DB00798	6111	6121
4272830	Compound	DB00479	6123	6131
4272830	Compound	DB01015	6192	6208
4272830	Compound	DB00440	6213	6225
4272830	Compound	DB01212	6442	6453
4272830	Compound	DB00479	6474	6482
4272830	Compound	DB00798	6486	6496
4272831	Disease	DOID:585	2640	2655
4272831	Compound	DB00624	3655	3667
4272831	Compound	DB09154	3735	3742
4272831	Disease	DOID:11819	5629	5642
4272831	Compound	DB00138	9715	9722
4272831	Disease	DOID:11819	11192	11217
4272831	Disease	DOID:11819	15993	16018
4272831	Compound	DB00138	25251	25258
4272831	Disease	DOID:0050741	27851	27871
4272832	Compound	DB00281	7765	7774
4272832	Disease	DOID:3393	7976	7992
4272832	Compound	DB00281	8671	8680
4272832	Compound	DB06812	9232	9247
4272832	Compound	DB01109	14906	14913
4272832	Compound	DB01109	18708	18715
4272833	Disease	DOID:263	13	25
4272833	Disease	DOID:263	76	89
4272833	Disease	DOID:263	198	211
4272833	Disease	DOID:263	1543	1556
4272833	Disease	DOID:263	1576	1588
4272833	Disease	DOID:263	1691	1704
4272833	Disease	DOID:784	1709	1732
4272833	Disease	DOID:263	1928	1941
4272833	Disease	DOID:263	3545	3567
4272833	Compound	DB00898	4698	4705
4272833	Compound	DB00898	4738	4745
4272833	Compound	DB00898	4829	4836
4272833	Compound	DB00898	4977	4984
4272833	Compound	DB00898	5095	5102
4272833	Compound	DB00898	8861	8868
4272833	Disease	DOID:263	9057	9069
4272833	Disease	DOID:263	9169	9182
4272833	Disease	DOID:263	9504	9515
4272833	Disease	DOID:263	9517	9528
4272833	Disease	DOID:263	9621	9632
4272833	Disease	DOID:263	9671	9683
4272833	Compound	DB00898	11314	11321
4272833	Compound	DB00898	11331	11338
4272833	Compound	DB00898	11508	11515
4272833	Compound	DB00898	11821	11828
4272833	Compound	DB00898	11980	11987
4272833	Compound	DB00898	12200	12207
4272833	Compound	DB00898	12263	12270
4272833	Compound	DB00898	12441	12448
4272833	Compound	DB00898	12642	12649
4272833	Compound	DB00898	12726	12733
4272833	Compound	DB00898	12822	12829
4272833	Compound	DB00898	12903	12910
4272833	Compound	DB00898	12939	12946
4272833	Compound	DB00898	13550	13557
4272833	Disease	DOID:263	15603	15616
4272833	Disease	DOID:263	15804	15817
4272833	Compound	DB00898	16043	16050
4272833	Compound	DB00898	16104	16111
4272833	Disease	DOID:263	16917	16937
4272833	Disease	DOID:263	17007	17027
4272833	Disease	DOID:263	17085	17105
4272833	Disease	DOID:263	17249	17262
4272833	Compound	DB00898	17362	17369
4272833	Disease	DOID:263	17386	17401
4272833	Disease	DOID:263	17439	17459
4272833	Disease	DOID:263	17498	17518
4272833	Disease	DOID:263	18023	18043
4272833	Disease	DOID:263	18198	18218
4272833	Disease	DOID:263	18419	18439
4272833	Disease	DOID:263	18440	18489
4272833	Disease	DOID:263	18590	18601
4272833	Disease	DOID:263	18698	18713
4272833	Disease	DOID:263	18956	18968
4272834	Disease	DOID:2531	54	79
4272834	Disease	DOID:2531	427	430
4272834	Compound	DB04398	593	600
4272834	Disease	DOID:2531	670	695
4272834	Disease	DOID:2531	1013	1021
4272834	Disease	DOID:2531	1987	2012
4272834	Disease	DOID:2531	2261	2283
4272834	Disease	DOID:2531	2285	2288
4272834	Disease	DOID:2531	3269	3272
4272834	Disease	DOID:2531	3367	3370
4272834	Compound	DB00158	4204	4210
4272834	Disease	DOID:2531	4306	4319
4272834	Disease	DOID:2531	4354	4357
4272834	Disease	DOID:2531	4420	4423
4272834	Disease	DOID:7148	4617	4619
4272834	Disease	DOID:2531	4793	4796
4272834	Disease	DOID:2531	5135	5138
4272834	Disease	DOID:2531	5190	5193
4272834	Disease	DOID:2355	5254	5260
4272834	Disease	DOID:2531	5365	5368
4272834	Disease	DOID:2355	5566	5572
4272834	Disease	DOID:2531	5605	5608
4272834	Disease	DOID:2531	5651	5654
4272834	Compound	DB04398	6225	6232
4272834	Disease	DOID:2531	6320	6323
4272834	Disease	DOID:2531	6482	6485
4272834	Disease	DOID:2531	6533	6536
4272834	Disease	DOID:2531	6622	6625
4272834	Disease	DOID:2531	6647	6650
4272834	Disease	DOID:2531	7330	7333
4272834	Disease	DOID:2531	7513	7526
4272834	Disease	DOID:2531	7595	7598
4272834	Disease	DOID:10763	7666	7678
4272834	Disease	DOID:2531	7790	7798
4272834	Disease	DOID:2531	7865	7868
4272834	Disease	DOID:3083	7899	7931
4272834	Disease	DOID:2531	8036	8039
4272834	Disease	DOID:2531	8058	8061
4272834	Disease	DOID:2531	8112	8115
4272834	Disease	DOID:2531	8366	8391
4272834	Compound	DB04398	8500	8507
4272834	Disease	DOID:2531	8894	8917
4272834	Compound	DB01592	9177	9181
4272834	Compound	DB01592	9825	9829
4272834	Disease	DOID:2531	10233	10236
4272834	Disease	DOID:7148	10689	10691
4272834	Disease	DOID:7148	10703	10705
4272834	Disease	DOID:7148	10748	10750
4272834	Disease	DOID:7148	11064	11066
4272834	Disease	DOID:2355	11317	11329
4272834	Disease	DOID:2355	11931	11937
4272834	Disease	DOID:2355	11946	11952
4272834	Disease	DOID:2355	11976	11982
4272834	Disease	DOID:2355	12099	12108
4272834	Disease	DOID:2355	12132	12141
4272834	Disease	DOID:2531	12563	12566
4272834	Disease	DOID:7148	15424	15426
4272834	Disease	DOID:2531	16267	16270
4272834	Disease	DOID:2531	17048	17093
4272834	Disease	DOID:2531	17095	17123
4272834	Disease	DOID:2531	17124	17139
4272834	Disease	DOID:2531	17236	17261
4272834	Disease	DOID:2531	17302	17327
4272834	Disease	DOID:2531	17385	17410
4272834	Compound	DB01592	17464	17468
4272834	Disease	DOID:2531	17517	17520
4272834	Disease	DOID:2355	17545	17551
4272834	Disease	DOID:2531	17582	17607
4272834	Disease	DOID:2531	17620	17633
4272834	Disease	DOID:2531	17634	17658
4272834	Disease	DOID:2531	17734	17759
4272834	Disease	DOID:2531	17802	17827
4272834	Disease	DOID:2355	17852	17858
4272834	Disease	DOID:2531	17891	17916
4272834	Disease	DOID:2531	18004	18029
4272834	Disease	DOID:2531	18155	18170
4272834	Compound	DB01592	18229	18233
4272834	Disease	DOID:2531	18247	18272
4272834	Disease	DOID:2531	18322	18354
4272834	Disease	DOID:2531	18491	18494
4272834	Disease	DOID:2355	18499	18514
4272834	Compound	DB01592	18549	18553
4272834	Compound	DB01592	18586	18590
4272834	Disease	DOID:2531	18639	18663
4272834	Compound	DB04398	18716	18723
4272834	Disease	DOID:2531	18778	18803
4272834	Disease	DOID:2531	18882	18907
4272834	Disease	DOID:2531	18956	18981
4272834	Gene	9098	19004	19009
4272834	Gene	3802	19011	19014
4272834	Gene	3040	19016	19020
4272834	Gene	81697	19045	19049
4272834	Gene	55661	19051	19055
4272834	Disease	DOID:2531	19086	19111
4272834	Disease	DOID:2531	19122	19139
4272834	Disease	DOID:2531	19167	19192
4272834	Disease	DOID:2531	19303	19327
4272834	Disease	DOID:2531	19438	19474
4272834	Disease	DOID:2531	19508	19523
4272834	Disease	DOID:2531	19664	19688
4272834	Disease	DOID:2531	19751	19771
4272834	Disease	DOID:2531	19796	19821
4272834	Disease	DOID:2531	19866	19891
4272834	Disease	DOID:2531	19908	19933
4272834	Disease	DOID:2531	19946	19974
4272834	Disease	DOID:2531	20215	20248
4272834	Disease	DOID:2531	20250	20253
4272834	Disease	DOID:2531	20330	20355
4272834	Disease	DOID:2531	20364	20379
4272834	Disease	DOID:2531	20456	20480
4272834	Disease	DOID:2531	20485	20510
4272834	Disease	DOID:2531	20597	20612
4272834	Compound	DB00928	20636	20647
4272834	Disease	DOID:2531	20690	20705
4272834	Disease	DOID:2531	20813	20838
4272835	Disease	DOID:3083	24778	24796
4272836	Disease	DOID:216	789	802
4272836	Disease	DOID:216	1583	1596
4272836	Disease	DOID:824	4167	4180
4272836	Disease	DOID:216	4363	4376
4272836	Disease	DOID:216	4678	4691
4272836	Gene	100508689	5098	5103
4272836	Disease	DOID:216	9142	9155
4272836	Disease	DOID:216	12288	12301
4272836	Disease	DOID:216	12532	12543
4272836	Disease	DOID:216	14240	14253
4272836	Disease	DOID:216	14796	14807
4272836	Disease	DOID:216	15128	15141
4272836	Disease	DOID:216	15339	15352
4272836	Disease	DOID:216	15429	15442
4272836	Disease	DOID:216	15527	15540
4272836	Disease	DOID:216	15866	15879
4272836	Disease	DOID:216	15949	15962
4272836	Disease	DOID:216	16205	16218
4272836	Disease	DOID:216	16573	16586
4272836	Disease	DOID:216	16720	16733
4272838	Gene	9847	26681	26685
4272839	Gene	317	1781	1784
4272839	Gene	317	3623	3626
4272839	Gene	317	4577	4580
4272839	Disease	DOID:7148	5472	5513
4272839	Gene	317	6267	6270
4272839	Gene	317	7717	7720
4272839	Disease	DOID:1936	13782	13797
4272839	Gene	5865	15902	15905
4272839	Gene	317	29224	29227
4272839	Gene	317	29451	29454
4272839	Disease	DOID:8398	32359	32373
4272839	Gene	317	36822	36825
4272840	Disease	DOID:2531	51	67
4272840	Disease	DOID:2531	68	84
4272840	Disease	DOID:2531	212	219
4272840	Disease	DOID:2531	384	400
4272840	Compound	DB01042	484	493
4272840	Compound	DB01041	518	529
4272840	Compound	DB00480	531	543
4272840	Compound	DB08889	580	591
4272840	Disease	DOID:2531	807	823
4272840	Disease	DOID:2531	922	938
4272840	Disease	DOID:2531	1197	1213
4272840	Compound	DB08889	1373	1384
4272840	Compound	DB08910	1386	1398
4272840	Disease	DOID:2531	1518	1535
4272840	Disease	DOID:2531	1886	1893
4272840	Disease	DOID:2531	1991	2008
4272840	Disease	DOID:2531	2052	2069
4272840	Disease	DOID:2531	2284	2301
4272840	Disease	DOID:2531	2372	2392
4272840	Disease	DOID:2531	2445	2462
4272840	Disease	DOID:2531	2663	2670
4272840	Gene	4257	3367	3373
4272840	Gene	4257	3513	3518
4272840	Disease	DOID:2531	3865	3889
4272840	Disease	DOID:2531	4669	4676
4272840	Disease	DOID:2531	4806	4822
4272840	Disease	DOID:2531	5469	5485
4272840	Compound	DB01042	5846	5855
4272840	Compound	DB01042	5919	5928
4272840	Compound	DB00860	5934	5946
4272840	Compound	DB00635	7125	7135
4272840	Compound	DB01041	7617	7649
4272840	Compound	DB01041	7915	7926
4272840	Compound	DB01041	8368	8379
4272840	Compound	DB00531	8478	8494
4272840	Compound	DB01234	8499	8512
4272840	Compound	DB00480	8666	8678
4272840	Compound	DB01041	8745	8756
4272840	Compound	DB00480	8809	8821
4272840	Disease	DOID:2531	8886	8893
4272840	Disease	DOID:2531	8934	8950
4272840	Compound	DB00480	8985	8997
4272840	Compound	DB00480	9038	9050
4272840	Disease	DOID:2531	9104	9120
4272840	Disease	DOID:2531	9436	9443
4272840	Compound	DB00480	9644	9656
4272840	Compound	DB00480	9712	9745
4272840	Compound	DB00480	9758	9770
4272840	Compound	DB00480	10045	10057
4272840	Gene	7597	10297	10300
4272840	Gene	7597	10442	10445
4272840	Gene	7597	10646	10649
4272840	Compound	DB01042	10691	10700
4272840	Compound	DB01041	10720	10731
4272840	Gene	7597	10842	10845
4272840	Disease	DOID:2531	10937	10953
4272840	Disease	DOID:2531	11256	11272
4272840	Compound	DB01041	11290	11301
4272840	Gene	7597	11337	11340
4272840	Gene	7597	11448	11451
4272840	Gene	7597	11478	11481
4272840	Gene	7597	11483	11486
4272840	Compound	DB00480	12271	12283
4272840	Compound	DB00480	12342	12354
4272840	Disease	DOID:2531	12422	12438
4272840	Compound	DB01041	12857	12868
4272840	Compound	DB00480	12938	12950
4272840	Compound	DB00480	13002	13014
4272840	Disease	DOID:2531	13543	13559
4272840	Disease	DOID:2531	13635	13651
4272840	Disease	DOID:2531	13716	13731
4272840	Disease	DOID:2531	13739	13755
4272840	Disease	DOID:2531	13883	13890
4272840	Disease	DOID:2531	13990	13997
4272840	Disease	DOID:2531	14258	14274
4272840	Disease	DOID:2531	14533	14549
4272840	Compound	DB08889	14709	14720
4272840	Compound	DB08910	14722	14734
4272840	Disease	DOID:2531	14902	14918
4272840	Disease	DOID:2531	14951	14967
4272840	Disease	DOID:2531	14968	14984
4272840	Disease	DOID:2531	15018	15034
4272840	Disease	DOID:2531	15124	15131
4272840	Disease	DOID:2531	15165	15181
4272840	Disease	DOID:2531	15196	15211
4272840	Disease	DOID:2531	15246	15262
4272840	Disease	DOID:2531	15375	15382
4272840	Disease	DOID:2531	15401	15416
4272840	Disease	DOID:2531	15459	15474
4272840	Disease	DOID:2531	15567	15574
4272840	Disease	DOID:2531	15647	15654
4272840	Disease	DOID:2531	15744	15760
4272840	Disease	DOID:2531	15798	15813
4272840	Disease	DOID:2531	15859	15875
4272840	Disease	DOID:2531	15939	15955
4272840	Disease	DOID:2531	16015	16031
4272840	Disease	DOID:2531	16062	16069
4272840	Disease	DOID:2531	16128	16144
4272840	Disease	DOID:2531	16216	16231
4272840	Disease	DOID:2531	16282	16289
4272840	Disease	DOID:2531	16324	16340
4272840	Disease	DOID:2531	16410	16426
4272840	Disease	DOID:2531	16476	16492
4272840	Disease	DOID:2531	16542	16558
4272840	Disease	DOID:2531	16559	16566
4272840	Compound	DB01042	16629	16638
4272840	Compound	DB00635	16644	16654
4272840	Disease	DOID:2531	16672	16688
4272840	Compound	DB01042	16746	16755
4272840	Compound	DB00635	16760	16770
4272840	Compound	DB01041	16776	16787
4272840	Compound	DB01042	16795	16804
4272840	Compound	DB00635	16809	16819
4272840	Disease	DOID:2531	16909	16925
4272840	Compound	DB01042	16970	16979
4272840	Compound	DB00635	16984	16994
4272840	Compound	DB01041	17000	17011
4272840	Disease	DOID:2531	17065	17081
4272840	Compound	DB01041	17110	17121
4272840	Compound	DB01042	17130	17139
4272840	Compound	DB00635	17140	17150
4272840	Disease	DOID:2531	17168	17184
4272840	Disease	DOID:2531	17265	17272
4272840	Compound	DB01042	17285	17294
4272840	Compound	DB00635	17299	17309
4272840	Compound	DB01041	17315	17326
4272840	Disease	DOID:2531	17363	17379
4272840	Compound	DB01041	17412	17423
4272840	Compound	DB01042	17433	17442
4272840	Compound	DB00635	17448	17458
4272840	Disease	DOID:2531	17500	17516
4272840	Compound	DB01042	17542	17551
4272840	Compound	DB00635	17553	17563
4272840	Compound	DB01041	17569	17580
4272840	Disease	DOID:2531	17606	17622
4272840	Compound	DB01041	17682	17693
4272840	Disease	DOID:2531	17721	17728
4272840	Compound	DB00531	17813	17829
4272840	Compound	DB01041	17831	17842
4272840	Disease	DOID:2531	17904	17920
4272840	Compound	DB00480	17963	17975
4272840	Compound	DB00480	18012	18024
4272840	Compound	DB01234	18039	18052
4272840	Disease	DOID:2531	18092	18108
4272840	Compound	DB00480	18168	18180
4272840	Disease	DOID:2531	18211	18227
4272840	Disease	DOID:2531	18282	18298
4272840	Compound	DB01042	18315	18324
4272840	Compound	DB00635	18329	18339
4272840	Disease	DOID:2531	18365	18381
4272840	Compound	DB01042	18398	18407
4272840	Compound	DB00635	18412	18422
4272840	Compound	DB01042	18437	18446
4272840	Compound	DB00635	18451	18461
4272840	Disease	DOID:2531	18496	18503
4272840	Compound	DB01042	18592	18601
4272840	Compound	DB00635	18607	18617
4272840	Compound	DB01041	18638	18649
4272840	Compound	DB00635	18655	18665
4272840	Compound	DB01041	18741	18752
4272840	Compound	DB00635	18775	18785
4272840	Disease	DOID:2531	18821	18837
4272840	Disease	DOID:2531	19025	19041
4272840	Disease	DOID:2531	19123	19139
4272840	Disease	DOID:2531	19202	19209
4272841	Gene	4598	812	815
4272841	Gene	9230	3250	3254
4272842	Compound	DB00882	3581	3599
4272842	Compound	DB01006	3625	3634
4272842	Compound	DB00783	4204	4213
4272842	Compound	DB00396	4218	4230
4272844	Compound	DB09152	712	713
4272844	Gene	4363	815	818
4272844	Gene	4363	908	911
4272844	Gene	4363	1029	1032
4272844	Gene	4363	1201	1204
4272844	Gene	4363	1353	1356
4272844	Gene	4363	1475	1478
4272844	Gene	4363	1592	1595
4272844	Compound	DB09152	4879	4880
4272844	Gene	4363	4978	4981
4272844	Gene	4363	5148	5151
4272844	Gene	4363	5320	5323
4272844	Gene	4363	5492	5495
4272844	Gene	4363	5644	5647
4272844	Gene	4363	5788	5791
4272844	Gene	4363	6009	6012
4272844	Gene	4363	6159	6162
4272844	Gene	4363	6428	6431
4272844	Gene	4363	6458	6461
4272844	Gene	4363	6593	6596
4272844	Gene	4363	6642	6645
4272844	Gene	4363	6765	6768
4272844	Gene	4363	6918	6921
4272844	Gene	4363	6974	6977
4272844	Gene	4363	7102	7105
4272844	Gene	4363	7244	7247
4272844	Gene	4363	7315	7318
4272844	Gene	4363	7438	7441
4272844	Gene	4363	7587	7590
4272844	Gene	4363	8969	8972
4272844	Gene	4363	9033	9036
4272844	Gene	4363	9129	9132
4272844	Gene	4363	9204	9207
4272844	Gene	4363	9438	9441
4272844	Gene	4363	9468	9471
4272844	Gene	4363	9552	9555
4272844	Gene	4363	9640	9643
4272844	Gene	4363	9931	9934
4272844	Gene	4363	9969	9972
4272844	Gene	4363	10268	10271
4272844	Gene	4363	10796	10799
4272845	Disease	DOID:784	222	299
4272845	Disease	DOID:784	1778	1799
4272845	Disease	DOID:784	2031	2052
4272845	Disease	DOID:784	3208	3229
4272845	Disease	DOID:1595	3355	3365
4272845	Disease	DOID:784	5092	5114
4272845	Compound	DB03904	8315	8319
4272845	Compound	DB03904	8670	8674
4272845	Disease	DOID:10763	12090	12102
4272845	Disease	DOID:784	13657	13678
4272845	Disease	DOID:784	14019	14040
4272845	Disease	DOID:10763	14235	14247
4272845	Disease	DOID:10763	14476	14488
4272846	Disease	DOID:2531	6177	6194
4272846	Gene	3055	8039	8042
4272846	Disease	DOID:14330	8754	8774
4272846	Disease	DOID:14330	9650	9670
4272846	Disease	DOID:7148	11722	11759
4272846	Disease	DOID:7147	11764	11786
4272846	Disease	DOID:184	13035	13054
4272846	Disease	DOID:184	13126	13142
4272846	Disease	DOID:184	13613	13626
4272846	Disease	DOID:7147	16840	16862
4272846	Disease	DOID:7147	17876	17898
4272846	Disease	DOID:184	18080	18093
4272847	Disease	DOID:3083	24	61
4272847	Disease	DOID:3083	166	203
4272847	Disease	DOID:3083	300	337
4272847	Disease	DOID:3083	1526	1563
4272847	Disease	DOID:2841	3208	3214
4272847	Disease	DOID:3083	3997	4034
4272847	Compound	DB00184	5519	5527
4272847	Compound	DB00184	5717	5725
4272847	Disease	DOID:10763	7983	7995
4272847	Disease	DOID:10763	8161	8173
4272847	Disease	DOID:3083	17830	17862
4272847	Disease	DOID:3083	17978	18015
4272847	Compound	DB00184	18405	18413
4272847	Disease	DOID:3083	18889	18926
4272847	Disease	DOID:3083	19138	19150
4272847	Disease	DOID:3083	19224	19261
4272847	Disease	DOID:9352	19551	19576
4272847	Disease	DOID:3083	19634	19671
4272847	Disease	DOID:3083	19760	19797
